date,annee,mois,region,marche,categorie,produit,unite,prix_fcfa,source
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Condiments & Épices,Sel,kg,306,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de Guider,Poissons & Fruits de mer,Silure (poisson-chat),kg,2359,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché coopératif du Nord,Légumineuses,Soja,kg,352,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de Guider,Céréales,Sorgho blanc,kg,154,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de Garoua,Céréales,Sorgho rouge,kg,162,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Condiments & Épices,Sucre raffiné,kg,743,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Farines & Dérivés,Tapioca,kg,343,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de Guider,Boissons & Cacao,Thé,kg,2330,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Poissons & Fruits de mer,Tilapia frais,kg,1809,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Poissons & Fruits de mer,Tilapia fumé,kg,2521,WFP/AgriPulse
2022-06-14,2022,6,Nord,Grand-Marché de Garoua,Légumes,Tomate,kg,246,WFP/AgriPulse
2022-06-14,2022,6,Nord,Grand-Marché de Garoua,Viandes & Protéines,Wagashi (fromage),kg,1415,WFP/AgriPulse
2022-06-14,2022,6,Nord,Marché de noix de kola de Garoua,Viandes & Protéines,Œufs,douzaine,1053,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Condiments & Épices,Ail,kg,2092,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Fruits,Ananas,pièce,681,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Légumineuses,Arachide,kg,706,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Fruits,Avocat,kg,736,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Bananes & Plantains,Banane dessert,kg,424,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Bananes & Plantains,Banane plantain,régime,1949,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Céréales,Blé,kg,590,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Viandes & Protéines,Bœuf,kg,2766,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Cacao,kg,1215,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Boissons & Cacao,Café robusta,kg,1875,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Légumes,Carotte,kg,331,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Légumes,Choux,pièce,261,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Chèvre,kg,2428,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Crevettes sèches,kg,3390,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Escargot,kg,2804,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Farine de blé,kg,622,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Farine de maïs,kg,336,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Légumes,Feuilles d'okok,botte,325,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Légumes,Feuilles de manioc,botte,241,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Farines & Dérivés,Gari (farine de manioc),kg,351,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Condiments & Épices,Gingembre,kg,1298,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Légumes,Gombo (okra),kg,760,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Légumineuses,Haricot sec,kg,768,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Huiles & Matières grasses,Huile de palme,litre,1270,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Huiles & Matières grasses,Huile végétale raffinée,litre,1151,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Tubercules,Igname,kg,432,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Tubercules,Macabo (taro),kg,220,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Mangue,kg,381,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Tubercules,Manioc cossette,kg,285,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Tubercules,Manioc frais,kg,229,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Maquereau frais,kg,1051,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Céréales,Maïs blanc,kg,316,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Céréales,Maïs jaune,kg,332,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Céréales,Millet,kg,207,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Mouton,kg,2767,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Légumineuses,Niébé (haricot),kg,653,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Légumes,Oignon,kg,403,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Condiments & Épices,Oignon séché,kg,932,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Fruits,Orange,kg,231,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Fruits,Papaye,kg,308,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Fruits,Pastèque,kg,283,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Tubercules,Patate douce,kg,250,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Légumes,Piment frais,kg,1140,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Légumineuses,Pois jaune,kg,557,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Tubercules,Pomme de terre,kg,612,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Viandes & Protéines,Porc,kg,1929,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Poulet,kg,1886,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Huiles & Matières grasses,Pâte d'arachide,kg,1317,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Céréales,Riz importé long grain,kg,618,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Céréales,Riz local,kg,490,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Poissons & Fruits de mer,Sardine,kg,1038,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Condiments & Épices,Sel,kg,287,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Poissons & Fruits de mer,Silure (poisson-chat),kg,2494,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Légumineuses,Soja,kg,397,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Céréales,Sorgho blanc,kg,182,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Céréales,Sorgho rouge,kg,182,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Bamenda Mile Four,Condiments & Épices,Sucre raffiné,kg,887,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Farines & Dérivés,Tapioca,kg,368,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Cattle Market de Bamenda,Boissons & Cacao,Thé,kg,2405,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Alimentaire de Bamenda,Poissons & Fruits de mer,Tilapia frais,kg,1725,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Poissons & Fruits de mer,Tilapia fumé,kg,2913,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Légumes,Tomate,kg,280,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché Central de Bamenda,Viandes & Protéines,Wagashi (fromage),kg,1469,WFP/AgriPulse
2022-06-14,2022,6,Nord-Ouest,Marché de Nkwen,Viandes & Protéines,Œufs,douzaine,1206,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Condiments & Épices,Ail,kg,1885,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Fruits,Ananas,pièce,672,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Légumineuses,Arachide,kg,728,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Fruits,Avocat,kg,696,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Bananes & Plantains,Banane dessert,kg,424,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Bananes & Plantains,Banane plantain,régime,2160,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Céréales,Blé,kg,576,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Viandes & Protéines,Bœuf,kg,2593,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Boissons & Cacao,Cacao,kg,1164,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Boissons & Cacao,Café robusta,kg,1859,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Légumes,Carotte,kg,338,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Légumes,Choux,pièce,242,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Viandes & Protéines,Chèvre,kg,2495,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Poissons & Fruits de mer,Crevettes sèches,kg,3061,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Viandes & Protéines,Escargot,kg,2959,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Farines & Dérivés,Farine de blé,kg,605,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Farines & Dérivés,Farine de maïs,kg,349,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Légumes,Feuilles d'okok,botte,322,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Légumes,Feuilles de manioc,botte,255,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Farines & Dérivés,Gari (farine de manioc),kg,346,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Condiments & Épices,Gingembre,kg,1536,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Légumes,Gombo (okra),kg,818,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Légumineuses,Haricot sec,kg,746,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Huiles & Matières grasses,Huile de palme,litre,1330,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Huiles & Matières grasses,Huile végétale raffinée,litre,1266,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Tubercules,Igname,kg,466,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Tubercules,Macabo (taro),kg,271,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Fruits,Mangue,kg,410,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Tubercules,Manioc cossette,kg,284,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Tubercules,Manioc frais,kg,213,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Poissons & Fruits de mer,Maquereau frais,kg,947,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Céréales,Maïs blanc,kg,345,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Céréales,Maïs jaune,kg,355,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Céréales,Millet,kg,218,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Viandes & Protéines,Mouton,kg,2778,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Légumineuses,Niébé (haricot),kg,742,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Légumes,Oignon,kg,381,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Condiments & Épices,Oignon séché,kg,934,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Fruits,Orange,kg,257,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Fruits,Papaye,kg,329,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Fruits,Pastèque,kg,263,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Tubercules,Patate douce,kg,246,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Légumes,Piment frais,kg,1104,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Légumineuses,Pois jaune,kg,532,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Tubercules,Pomme de terre,kg,612,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Viandes & Protéines,Porc,kg,2021,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Viandes & Protéines,Poulet,kg,1889,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Foumban,Huiles & Matières grasses,Pâte d'arachide,kg,1297,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Céréales,Riz importé long grain,kg,621,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Céréales,Riz local,kg,548,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Poissons & Fruits de mer,Sardine,kg,1003,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Condiments & Épices,Sel,kg,298,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Poissons & Fruits de mer,Silure (poisson-chat),kg,2869,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Légumineuses,Soja,kg,408,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Mbouda,Céréales,Sorgho blanc,kg,174,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Céréales,Sorgho rouge,kg,173,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Condiments & Épices,Sucre raffiné,kg,872,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Farines & Dérivés,Tapioca,kg,364,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Boissons & Cacao,Thé,kg,2444,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Poissons & Fruits de mer,Tilapia frais,kg,1944,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Poissons & Fruits de mer,Tilapia fumé,kg,2932,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Kekem,Légumes,Tomate,kg,272,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché de Dschang,Viandes & Protéines,Wagashi (fromage),kg,1608,WFP/AgriPulse
2022-06-14,2022,6,Ouest,Marché A de Bafoussam,Viandes & Protéines,Œufs,douzaine,1291,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Condiments & Épices,Ail,kg,2009,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Fruits,Ananas,pièce,660,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Légumineuses,Arachide,kg,712,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Fruits,Avocat,kg,630,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Bananes & Plantains,Banane dessert,kg,435,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Bananes & Plantains,Banane plantain,régime,1797,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Céréales,Blé,kg,573,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Viandes & Protéines,Bœuf,kg,2567,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Boissons & Cacao,Cacao,kg,1164,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Boissons & Cacao,Café robusta,kg,1725,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Légumes,Carotte,kg,325,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Légumes,Choux,pièce,231,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Viandes & Protéines,Chèvre,kg,2404,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Poissons & Fruits de mer,Crevettes sèches,kg,2938,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Viandes & Protéines,Escargot,kg,2648,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Farines & Dérivés,Farine de blé,kg,581,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Farines & Dérivés,Farine de maïs,kg,341,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Légumes,Feuilles d'okok,botte,336,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Légumes,Feuilles de manioc,botte,252,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Farines & Dérivés,Gari (farine de manioc),kg,349,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Condiments & Épices,Gingembre,kg,1533,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Légumes,Gombo (okra),kg,700,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Légumineuses,Haricot sec,kg,739,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Huiles & Matières grasses,Huile de palme,litre,1186,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Huiles & Matières grasses,Huile végétale raffinée,litre,1119,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Tubercules,Igname,kg,417,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Tubercules,Macabo (taro),kg,230,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Fruits,Mangue,kg,378,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Tubercules,Manioc cossette,kg,272,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Tubercules,Manioc frais,kg,209,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Poissons & Fruits de mer,Maquereau frais,kg,962,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Céréales,Maïs blanc,kg,351,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Céréales,Maïs jaune,kg,292,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Céréales,Millet,kg,199,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Viandes & Protéines,Mouton,kg,2571,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Légumineuses,Niébé (haricot),kg,655,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Légumes,Oignon,kg,371,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Condiments & Épices,Oignon séché,kg,859,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Fruits,Orange,kg,233,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Fruits,Papaye,kg,311,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Fruits,Pastèque,kg,230,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Tubercules,Patate douce,kg,258,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Légumes,Piment frais,kg,1147,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Légumineuses,Pois jaune,kg,537,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Tubercules,Pomme de terre,kg,574,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Viandes & Protéines,Porc,kg,1969,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Viandes & Protéines,Poulet,kg,1781,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Huiles & Matières grasses,Pâte d'arachide,kg,1292,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Céréales,Riz importé long grain,kg,668,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Céréales,Riz local,kg,464,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Kribi,Poissons & Fruits de mer,Sardine,kg,1003,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Condiments & Épices,Sel,kg,296,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Poissons & Fruits de mer,Silure (poisson-chat),kg,2478,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Légumineuses,Soja,kg,395,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Céréales,Sorgho blanc,kg,150,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Céréales,Sorgho rouge,kg,154,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Condiments & Épices,Sucre raffiné,kg,820,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Farines & Dérivés,Tapioca,kg,357,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Boissons & Cacao,Thé,kg,2609,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Poissons & Fruits de mer,Tilapia frais,kg,1908,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché Coopératif du Sud,Poissons & Fruits de mer,Tilapia fumé,kg,2585,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ambam,Légumes,Tomate,kg,264,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché d'Ebolowa,Viandes & Protéines,Wagashi (fromage),kg,1407,WFP/AgriPulse
2022-06-14,2022,6,Sud,Marché de Sangmélima,Viandes & Protéines,Œufs,douzaine,1247,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Condiments & Épices,Ail,kg,2113,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Limbe,Fruits,Ananas,pièce,694,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Great Soppo,Légumineuses,Arachide,kg,677,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Fruits,Avocat,kg,702,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Bananes & Plantains,Banane dessert,kg,476,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Bananes & Plantains,Banane plantain,régime,2074,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Céréales,Blé,kg,627,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché Central de Buéa,Viandes & Protéines,Bœuf,kg,2599,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Boissons & Cacao,Cacao,kg,1303,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Boissons & Cacao,Café robusta,kg,1817,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché Central de Buéa,Légumes,Carotte,kg,350,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Légumes,Choux,pièce,261,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Great Soppo,Viandes & Protéines,Chèvre,kg,2571,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Great Soppo,Poissons & Fruits de mer,Crevettes sèches,kg,3308,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché Central de Buéa,Viandes & Protéines,Escargot,kg,2985,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Farines & Dérivés,Farine de blé,kg,595,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Great Soppo,Farines & Dérivés,Farine de maïs,kg,345,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Great Soppo,Légumes,Feuilles d'okok,botte,363,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché Central de Buéa,Légumes,Feuilles de manioc,botte,254,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Farines & Dérivés,Gari (farine de manioc),kg,358,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Condiments & Épices,Gingembre,kg,1607,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Kumba,Légumes,Gombo (okra),kg,777,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Limbe,Légumineuses,Haricot sec,kg,799,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Huiles & Matières grasses,Huile de palme,litre,1350,WFP/AgriPulse
2022-06-14,2022,6,Sud-Ouest,Marché de Munya,Huiles & Matières grasses,Huile végétale raffinée,litre,1241,WFP/AgriPulse
